Customer ID,total_sales,total_profit,order_count,avg_discount,avg_quantity,customer_name,cluster,cluster_label
CUST-1978,570.9599999999999,951.02,2,0.15,8.5,Fatima Noor,2,Low-Value
CUST-1979,10.74,1.61,1,0.0,1.0,Maria Garcia ,0,Mid-Low
CUST-1981,128.26999999999998,168.88,3,0.0,5.666666666666667,Aisha Khan,0,Mid-Low
CUST-1982,290.98,-159.81,4,0.07500000000000001,5.75,John Smith,3,Mid-High
CUST-1983,471.77,412.64,3,0.06666666666666667,2.6666666666666665,John Smith,0,Mid-Low
CUST-1984,1668.4499999999998,268.52,3,0.09999999999999999,5.333333333333333,  John Smith,3,Mid-High
CUST-1985,1115.9,1507.24,3,0.03333333333333333,5.333333333333333,Wei Chen,1,High-Value
CUST-1986,1110.46,37.19999999999999,4,0.05,6.5,  John Smith,3,Mid-High
CUST-1987,98.84,157.1,1,0.1,4.0,Maria Garcia ,2,Low-Value
CUST-1988,723.2299999999999,541.7,4,0.05,4.0,Aisha Khan,3,Mid-High
CUST-1989,1050.09,-129.77999999999994,5,0.09,5.4,Liam O'Connor,3,Mid-High
CUST-1990,453.63,-3.34,1,0.1,5.0,Aisha Khan,2,Low-Value
CUST-1991,157.5,88.1,2,0.0,6.0,Liam O'Connor,0,Mid-Low
CUST-1992,807.39,70.56,3,0.06666666666666667,5.666666666666667,  John Smith,3,Mid-High
CUST-1993,418.70000000000005,238.8,5,0.04,7.2,Fatima Noor,3,Mid-High
CUST-1994,578.07,159.47,5,0.08,4.2,Aisha Khan,3,Mid-High
CUST-1995,470.07000000000005,380.23,3,0.03333333333333333,4.333333333333333,Maria Garcia ,0,Mid-Low
CUST-1996,411.24,527.75,4,0.075,4.5,Maria Garcia ,3,Mid-High
CUST-1997,1246.56,1669.21,3,0.10000000000000002,4.0,  John Smith,1,High-Value
CUST-1998,426.09999999999997,243.15,3,0.16666666666666666,4.333333333333333,Maria Garcia ,2,Low-Value
