Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
2572,ORD-2022-102571,05/29/2022,05/31/2022,Standard Class,CUST-1702,Priya Patel,Consumer,East,New Jersey,55649.0,Furniture,Furnishings,233.54,4,0.3,40.08
2573,ORD-2022-102572,09/12/2022,09/13/2022,Standard Class,CUST-1763,,Corporate,West,California,,Furniture,Tables,132.04,2,0.1,-47.72
2574,ORD-2023-102573,01/20/2023,01/22/2023,Standard Class,CUST-1189,John Smith,Home Office,West,Oregon,82507.0,Office Supplies,Binders,18.4,2,0.0,8.14
2575,ORD-2023-102574,10/12/2023,10/14/2023,First Class,CUST-1594,Maria Garcia ,Consumer,East,New York,,Office Supplies,Binders,8.74,5,0.0,6.14
2576,ORD-2022-102575,01/13/2022,01/19/2022,Second Class,CUST-1466,John Smith,Corporate,West,Oregon,,Office Supplies,Art,31.6,3,0.0,8.88
2577,ORD-2024-102576,09/01/2024,09/06/2024,Second Class,CUST-1806,  John Smith,Corporate,Central,Michigan,,Furniture,Tables,378.74,4,0.0,561.94
2578,ORD-2022-102577,01/31/2022,02/04/2022,Standard Class,CUST-1232,Wei Chen,Home Office,West,Oregon,,Office Supplies,Paper,53.68,9,0.1,110.72
2579,ORD-2024-102578,08/18/2024,08/20/2024,Second Class,CUST-1007,Liam O'Connor,Consumer,South,Georgia,,Office Supplies,Paper,21.95,2,0.0,8.63
2580,ORD-2022-102579,10/22/2022,10/29/2022,Second Class,CUST-1981,,Consumer,South,North Carolina,,Office Supplies,Paper,35.06,2,0.0,18.51
2581,ORD-2023-102580,03/13/2023,03/17/2023,First Class,CUST-1626,Aisha Khan,Consumer,East,Pennsylvania,81553.0,Office Supplies,Paper,36.6,7,0.15,-45.43
2582,ORD-2023-102581,02/02/2023,02/06/2023,Standard Class,CUST-1440,Maria Garcia ,Consumer,East,Massachusetts,,Furniture,Bookcases,34.45,3,0.2,-17.75
2583,ORD-2022-102582,07/18/2022,07/19/2022,Second Class,CUST-1428,Fatima Noor,Home Office,South,Georgia,,Office Supplies,Storage,71.36,8,0.0,44.87
2584,ORD-2024-102583,09/20/2024,09/27/2024,Same Day,CUST-1224,David O'Brien,Corporate,South,Alabama,51202.0,Office Supplies,Storage,19.78,1,0.2,3.68
2585,ORD-2024-102584,04/30/2024,05/05/2024,Standard Class,CUST-1917,Maria Garcia ,Home Office,West,Washington,,Furniture,Tables,72.76,1,0.0,16.88
2586,ORD-2024-102585,10/07/2024,10/08/2024,Second Class,CUST-1574,,Consumer,South,North Carolina,79030.0,Furniture,Bookcases,235.55,5,0.0,81.65
2587,ORD-2022-102586,04/13/2022,04/14/2022,Standard Class,CUST-1316,  John Smith,Corporate,Central,Texas,,Furniture,Bookcases,255.41,7,0.0,-36.38
2588,ORD-2024-102587,05/11/2024,05/14/2024,Standard Class,CUST-1365,Liam O'Connor,Consumer,West,Oregon,,Furniture,Tables,159.29,1,0.0,21.24
2589,ORD-2024-102588,09/06/2024,09/13/2024,Standard Class,CUST-1618,Fatima Noor,Home Office,Central,Illinois,,Office Supplies,Art,27.93,6,0.0,68.84
2590,ORD-2023-102589,06/21/2023,06/26/2023,Second Class,CUST-1890,David O'Brien,Corporate,South,North Carolina,,Office Supplies,Art,39.72,8,0.1,10.04
2591,ORD-2024-102590,12/17/2024,12/21/2024,Same Day,CUST-1425,Liam O'Connor,Corporate,South,Florida,,Office Supplies,Paper,71.74,3,0.0,82.79
2592,ORD-2024-102591,04/23/2024,04/28/2024,Standard Class,CUST-1444,,Corporate,Central,Ohio,,Office Supplies,Paper,65.4,5,0.0,54.26
2593,ORD-2022-102592,05/03/2022,05/09/2022,Second Class,CUST-1379,Priya Patel,Corporate,South,Georgia,13050.0,Office Supplies,Binders,65.78,7,0.0,5.89
2594,ORD-2022-102593,11/11/2022,11/13/2022,Second Class,CUST-1255,Fatima Noor,Home Office,East,Massachusetts,10557.0,Office Supplies,Storage,11.29,3,0.0,0.14
2595,ORD-2022-102594,01/10/2022,01/16/2022,Standard Class,CUST-1016,Liam O'Connor,Consumer,Central,Michigan,,Technology,Accessories,406.78,7,0.3,514.9
2596,ORD-2022-102595,04/04/2022,04/10/2022,Standard Class,CUST-1816,John Smith,Consumer,South,Alabama,,Office Supplies,Binders,38.15,1,0.0,7.17
2597,ORD-2024-102596,07/05/2024,07/10/2024,Second Class,CUST-1138,Fatima Noor,Home Office,South,Alabama,75523.0,Office Supplies,Storage,13.94,6,0.0,4.68
2598,ORD-2023-102597,02/26/2023,03/04/2023,First Class,CUST-1008,Maria Garcia ,Home Office,South,Florida,,Office Supplies,Paper,47.81,1,0.0,-2.75
2599,ORD-2023-102598,06/06/2023,06/11/2023,Second Class,CUST-1175,Liam O'Connor,Home Office,West,Washington,,Furniture,Tables,444.94,6,0.0,874.65
2600,ORD-2024-102599,01/09/2024,01/10/2024,Standard Class,CUST-1000,John Smith,Corporate,South,Alabama,,Office Supplies,Paper,145.01,7,0.3,104.25
2601,ORD-2024-102600,02/15/2024,02/20/2024,First Class,CUST-1341,Maria Garcia ,Home Office,South,Alabama,71651.0,Office Supplies,Art,16.44,8,0.1,-28.88
2602,ORD-2023-102601,01/16/2023,01/21/2023,Standard Class,CUST-1956,Maria Garcia ,Consumer,East,New York,,Office Supplies,Art,69.32,7,0.1,146.25
2603,ORD-2024-102602,07/06/2024,07/08/2024,Standard Class,CUST-1410,  John Smith,Consumer,Central,Texas,59634.0,Office Supplies,Art,46.32,4,0.2,31.96
2604,ORD-2023-102603,11/30/2023,12/06/2023,Standard Class,CUST-1478,Wei Chen,Home Office,West,Oregon,,Office Supplies,Art,13.52,4,0.0,-1.96
2605,ORD-2024-102604,09/05/2024,09/08/2024,Standard Class,CUST-1384,David O'Brien,Corporate,Central,Michigan,,Office Supplies,Binders,31.02,5,0.15,-15.15
2606,ORD-2023-102605,09/29/2023,10/02/2023,Standard Class,CUST-1833,Maria Garcia ,Corporate,East,Massachusetts,,Technology,Copiers,216.23,3,0.0,22.16
2607,ORD-2023-102606,02/16/2023,02/22/2023,Standard Class,CUST-1790,Wei Chen,Home Office,East,New York,92595.0,Technology,Phones,430.21,8,0.15,-105.96
2608,ORD-2022-102607,10/10/2022,10/11/2022,Second Class,CUST-1282,Aisha Khan,Home Office,South,North Carolina,,Technology,Copiers,361.07,4,0.1,397.04
2609,ORD-2023-102608,07/02/2023,07/05/2023,Second Class,CUST-1148,Aisha Khan,Corporate,East,New Jersey,,Office Supplies,Storage,47.56,9,0.1,65.37
2610,ORD-2023-102609,09/20/2023,09/23/2023,First Class,CUST-1633,David O'Brien,Home Office,Central,Illinois,,Office Supplies,Storage,35.26,8,0.0,129.22
2611,ORD-2023-102610,09/29/2023,10/05/2023,Standard Class,CUST-1759,Fatima Noor,Home Office,West,Washington,,Furniture,Bookcases,178.66,9,0.2,369.94
2612,ORD-2023-102611,09/17/2023,09/21/2023,Standard Class,CUST-1096,Fatima Noor,Home Office,East,New Jersey,,Office Supplies,Binders,11.02,9,0.0,35.01
2613,ORD-2022-102612,02/17/2022,02/23/2022,Standard Class,CUST-1576,Fatima Noor,Corporate,South,Florida,,Office Supplies,Art,12.87,7,0.0,-5.46
2614,ORD-2024-102613,11/15/2024,11/20/2024,Second Class,CUST-1233,Wei Chen,Home Office,East,New Jersey,85125.0,Furniture,Furnishings,107.32,8,0.0,-2.12
2615,ORD-2024-102614,02/28/2024,03/03/2024,Standard Class,CUST-1166,Fatima Noor,Corporate,Central,Ohio,46261.0,Furniture,Furnishings,301.3,2,0.2,48.79
2616,ORD-2023-102615,08/19/2023,08/26/2023,Standard Class,CUST-1465,Wei Chen,Corporate,East,Pennsylvania,,Furniture,Chairs,127.91,8,0.0,146.61
2617,ORD-2022-102616,08/12/2022,08/19/2022,Standard Class,CUST-1214,David O'Brien,Consumer,South,Georgia,,Office Supplies,Paper,35.83,1,0.0,6.12
2618,ORD-2022-102617,04/03/2022,04/08/2022,Standard Class,CUST-1509,Liam O'Connor,Corporate,South,Florida,,Office Supplies,Art,0.29,3,0.1,-0.12
2619,ORD-2024-102618,07/05/2024,07/09/2024,Second Class,CUST-1103,Priya Patel,Corporate,East,New York,,Office Supplies,Storage,21.97,7,0.1,4.22
2620,ORD-2023-102619,12/27/2023,01/01/2024,First Class,CUST-1110,Aisha Khan,Home Office,West,Washington,55464.0,Office Supplies,Art,18.19,2,0.3,0.66
2621,ORD-2022-102620,02/18/2022,02/20/2022,Standard Class,CUST-1096,Fatima Noor,Corporate,South,North Carolina,44192.0,Furniture,Chairs,46.24,9,0.0,76.62
2622,ORD-2024-102621,11/19/2024,11/26/2024,First Class,CUST-1505,Maria Garcia ,Home Office,East,New Jersey,,Office Supplies,Art,39.96,1,0.2,3.28
2623,ORD-2022-102622,10/27/2022,11/01/2022,Standard Class,CUST-1236,,Home Office,East,New Jersey,,Office Supplies,Storage,29.05,6,0.0,88.71
2624,ORD-2023-102623,06/30/2023,07/07/2023,Second Class,CUST-1751,Aisha Khan,Home Office,South,North Carolina,,Technology,Accessories,572.96,3,0.15,-106.76
2625,ORD-2022-102624,07/17/2022,07/21/2022,Standard Class,CUST-1299,,Corporate,Central,Illinois,,Technology,Accessories,963.96,5,0.0,1836.2
2626,ORD-2023-102625,01/10/2023,01/11/2023,Second Class,CUST-1847,Fatima Noor,Consumer,West,Nevada,,Office Supplies,Paper,25.82,1,0.1,1.98
2627,ORD-2024-102626,08/18/2024,08/22/2024,Same Day,CUST-1119,David O'Brien,Corporate,Central,Michigan,97236.0,Office Supplies,Art,25.94,4,0.3,1.75
2628,ORD-2022-102627,09/11/2022,09/13/2022,Standard Class,CUST-1189,Liam O'Connor,Consumer,Central,Ohio,,Office Supplies,Storage,53.53,8,0.2,67.83
2629,ORD-2024-102628,05/25/2024,05/31/2024,Second Class,CUST-1925,Liam O'Connor,Home Office,Central,Illinois,,Office Supplies,Art,28.01,8,0.0,13.7
2630,ORD-2023-102629,04/21/2023,04/23/2023,Standard Class,CUST-1462,  John Smith,Home Office,South,Georgia,,Technology,Machines,247.69,4,0.0,223.47
2631,ORD-2023-102630,03/11/2023,03/12/2023,Standard Class,CUST-1892,Priya Patel,Corporate,South,North Carolina,28968.0,Technology,Phones,400.14,1,0.0,71.56
2632,ORD-2022-102631,02/25/2022,02/27/2022,Second Class,CUST-1613,Aisha Khan,Consumer,West,Washington,,Technology,Machines,318.84,2,0.0,128.64
2633,ORD-2023-102632,01/08/2023,01/14/2023,Second Class,CUST-1521,Wei Chen,Corporate,Central,Michigan,,Technology,Accessories,483.71,9,0.15,750.1
2634,ORD-2024-102633,01/05/2024,01/09/2024,Standard Class,CUST-1414,Fatima Noor,Home Office,West,Oregon,,Office Supplies,Storage,79.87,7,0.0,130.35
2635,ORD-2023-102634,03/27/2023,03/28/2023,Standard Class,CUST-1828,David O'Brien,Consumer,Central,Illinois,,Office Supplies,Paper,63.53,8,0.0,105.65
2636,ORD-2023-102635,02/07/2023,02/14/2023,Standard Class,CUST-1493,Priya Patel,Home Office,South,Alabama,,Office Supplies,Art,40.33,7,0.0,16.04
2637,ORD-2022-102636,04/21/2022,04/26/2022,Second Class,CUST-1615,,Home Office,Central,Ohio,,Office Supplies,Art,44.49,2,0.0,20.13
2638,ORD-2022-102637,04/05/2022,04/06/2022,Standard Class,CUST-1835,Wei Chen,Consumer,West,Oregon,,Furniture,Bookcases,110.19,5,0.1,59.53
2639,ORD-2022-102638,10/16/2022,10/23/2022,Standard Class,CUST-1379,Fatima Noor,Consumer,East,New Jersey,,Office Supplies,Storage,48.78,4,0.3,-7.09
2640,ORD-2024-102639,03/24/2024,03/28/2024,First Class,CUST-1860,Priya Patel,Home Office,South,Georgia,,Furniture,Tables,212.29,9,0.0,650.24
2641,ORD-2024-102640,11/28/2024,12/05/2024,Standard Class,CUST-1221,Fatima Noor,Corporate,East,New York,,Furniture,Furnishings,222.59,3,0.0,134.26
2642,ORD-2022-102641,09/01/2022,09/08/2022,Standard Class,CUST-1516,Priya Patel,Home Office,South,Florida,,Technology,Machines,621.42,8,0.1,2086.68
2643,ORD-2022-102642,01/26/2022,01/31/2022,Standard Class,CUST-1656,,Home Office,South,Georgia,97604.0,Office Supplies,Art,20.85,1,0.1,-0.21
2644,ORD-2022-102643,03/25/2022,03/27/2022,Standard Class,CUST-1526,Maria Garcia ,Home Office,West,Washington,79953.0,Furniture,Furnishings,222.68,1,0.0,33.12
2645,ORD-2022-102644,01/27/2022,02/03/2022,Standard Class,CUST-1838,John Smith,Consumer,South,North Carolina,25840.0,Office Supplies,Storage,21.56,6,0.2,-27.5
2646,ORD-2023-102645,08/08/2023,08/14/2023,Same Day,CUST-1657,,Consumer,East,New York,,Technology,Accessories,360.52,7,0.0,380.78
2647,ORD-2022-102646,09/08/2022,09/09/2022,First Class,CUST-1792,Fatima Noor,Home Office,West,Oregon,,Furniture,Bookcases,38.47,3,0.1,-1.87
2648,ORD-2023-102647,08/29/2023,09/03/2023,Second Class,CUST-1193,David O'Brien,Home Office,East,New Jersey,54900.0,Technology,Copiers,135.71,4,0.0,-13.66
2649,ORD-2024-102648,06/17/2024,06/22/2024,Standard Class,CUST-1196,Fatima Noor,Home Office,Central,Texas,16078.0,Office Supplies,Binders,36.91,3,0.0,8.49
2650,ORD-2022-102649,10/15/2022,10/17/2022,Standard Class,CUST-1940,Wei Chen,Corporate,West,Oregon,,Office Supplies,Storage,11.58,1,0.15,1.08
2651,ORD-2023-102650,10/07/2023,10/11/2023,Standard Class,CUST-1194,Aisha Khan,Home Office,East,Pennsylvania,,Office Supplies,Paper,79.4,7,0.0,195.66
2652,ORD-2024-102651,06/06/2024,06/12/2024,Second Class,CUST-1497,Maria Garcia ,Corporate,South,Alabama,,Office Supplies,Binders,47.88,8,0.0,177.71
2653,ORD-2024-102652,12/04/2024,12/10/2024,Second Class,CUST-1165,Wei Chen,Consumer,South,Georgia,,Office Supplies,Storage,16.21,5,0.2,-3.62
2654,ORD-2023-102653,07/25/2023,08/01/2023,First Class,CUST-1608,Liam O'Connor,Home Office,East,Pennsylvania,73262.0,Furniture,Chairs,75.4,5,0.0,123.42
2655,ORD-2022-102654,05/05/2022,05/08/2022,Second Class,CUST-1733,Aisha Khan,Home Office,South,Alabama,,Technology,Phones,826.09,8,0.0,1331.15
2656,ORD-2023-102655,03/22/2023,03/27/2023,First Class,CUST-1062,Priya Patel,Consumer,West,Oregon,,Office Supplies,Storage,10.39,6,0.0,0.79
2657,ORD-2024-102656,11/19/2024,11/24/2024,Standard Class,CUST-1148,Aisha Khan,Home Office,West,Washington,10868.0,Office Supplies,Binders,10.18,8,0.0,3.52
2658,ORD-2023-102657,03/27/2023,03/29/2023,Standard Class,CUST-1192,Wei Chen,Corporate,West,Washington,,Furniture,Furnishings,62.4,9,0.1,-33.06
2659,ORD-2024-102658,08/20/2024,08/21/2024,Standard Class,CUST-1921,Priya Patel,Corporate,Central,Ohio,,Technology,Accessories,115.36,6,0.2,-91.16
2660,ORD-2023-102659,01/22/2023,01/29/2023,First Class,CUST-1292,Wei Chen,Consumer,South,Georgia,,Furniture,Furnishings,210.06,5,0.0,380.95
2661,ORD-2023-102660,11/15/2023,11/17/2023,First Class,CUST-1213,David O'Brien,Home Office,South,Alabama,49997.0,Office Supplies,Binders,19.63,2,0.0,6.42
2662,ORD-2023-102661,05/19/2023,05/23/2023,Second Class,CUST-1471,Aisha Khan,Home Office,East,Pennsylvania,80794.0,Furniture,Bookcases,50.21,3,0.0,9.5
2663,ORD-2024-102662,12/12/2024,12/16/2024,Same Day,CUST-1995,John Smith,Corporate,Central,Ohio,,Office Supplies,Binders,0.61,2,0.1,0.13
2664,ORD-2022-102663,10/28/2022,11/01/2022,Standard Class,CUST-1488,Aisha Khan,Corporate,East,Pennsylvania,,Furniture,Chairs,59.02,2,0.0,17.64
2665,ORD-2022-102664,05/29/2022,05/31/2022,Standard Class,CUST-1228,Fatima Noor,Corporate,Central,Texas,42513.0,Office Supplies,Paper,9.43,8,0.0,33.68
2666,ORD-2023-102665,10/13/2023,10/20/2023,Standard Class,CUST-1823,Aisha Khan,Consumer,South,Florida,,Office Supplies,Paper,35.15,3,0.0,24.94
2667,ORD-2023-102666,10/01/2023,10/02/2023,First Class,CUST-1867,Wei Chen,Corporate,South,North Carolina,,Office Supplies,Art,119.02,1,0.0,40.6
2668,ORD-2023-102667,05/28/2023,06/04/2023,First Class,CUST-1318,Liam O'Connor,Corporate,Central,Texas,,Furniture,Bookcases,200.44,5,0.1,236.52
2669,ORD-2024-102668,08/14/2024,08/18/2024,Standard Class,CUST-1276,John Smith,Home Office,Central,Ohio,,Furniture,Furnishings,97.95,1,0.0,25.22
2670,ORD-2022-102669,12/20/2022,12/25/2022,First Class,CUST-1220,Liam O'Connor,Corporate,Central,Ohio,46328.0,Furniture,Bookcases,252.14,9,0.0,47.11
2671,ORD-2023-102670,09/02/2023,09/05/2023,First Class,CUST-1043,Wei Chen,Home Office,South,Florida,,Office Supplies,Binders,13.55,7,0.0,28.63
2672,ORD-2022-102671,07/14/2022,07/17/2022,Standard Class,CUST-1755,Wei Chen,Home Office,Central,Texas,,Office Supplies,Storage,2.96,1,0.2,-0.27
2673,ORD-2022-102672,02/25/2022,02/27/2022,Standard Class,CUST-1340,  John Smith,Home Office,Central,Michigan,,Office Supplies,Art,10.96,1,0.0,-0.04
2674,ORD-2022-102673,06/20/2022,06/26/2022,First Class,CUST-1402,Maria Garcia ,Home Office,South,Florida,23494.0,Furniture,Tables,97.38,7,0.2,-79.47
2675,ORD-2022-102674,09/26/2022,09/27/2022,Same Day,CUST-1783,John Smith,Home Office,West,Oregon,,Office Supplies,Art,27.03,6,0.0,55.05
2676,ORD-2023-102675,12/12/2023,12/13/2023,Standard Class,CUST-1373,David O'Brien,Consumer,West,Washington,,Technology,Phones,267.59,4,0.15,109.75
2677,ORD-2023-102676,02/06/2023,02/12/2023,Same Day,CUST-1498,Fatima Noor,Consumer,Central,Michigan,44992.0,Furniture,Bookcases,57.66,4,0.2,-10.44
2678,ORD-2024-102677,02/02/2024,02/08/2024,Standard Class,CUST-1338,David O'Brien,Consumer,West,Washington,,Office Supplies,Binders,22.53,2,0.0,6.18
2679,ORD-2024-102678,04/06/2024,04/09/2024,Standard Class,CUST-1961,Aisha Khan,Corporate,East,New Jersey,85872.0,Technology,Accessories,71.74,1,0.15,14.72
2680,ORD-2022-102679,08/08/2022,08/12/2022,Second Class,CUST-1473,,Home Office,Central,Illinois,20215.0,Office Supplies,Binders,38.23,8,0.0,41.82
2681,ORD-2023-102680,10/18/2023,10/23/2023,Standard Class,CUST-1878,  John Smith,Corporate,South,Alabama,,Office Supplies,Paper,36.22,4,0.15,29.65
2682,ORD-2023-102681,09/30/2023,10/01/2023,Standard Class,CUST-1264,Liam O'Connor,Corporate,East,New York,,Furniture,Chairs,141.1,5,0.0,-86.26
2683,ORD-2023-102682,11/26/2023,11/30/2023,Standard Class,CUST-1029,Liam O'Connor,Consumer,Central,Ohio,,Office Supplies,Art,93.72,2,0.15,5.6
2684,ORD-2024-102683,07/11/2024,07/18/2024,Standard Class,CUST-1722,Fatima Noor,Consumer,Central,Illinois,78243.0,Office Supplies,Storage,4.89,2,0.0,1.77
2685,ORD-2024-102684,08/25/2024,08/27/2024,Standard Class,CUST-1598,Fatima Noor,Home Office,East,Pennsylvania,,Office Supplies,Binders,27.23,6,0.2,11.09
2686,ORD-2024-102685,11/22/2024,11/27/2024,First Class,CUST-1981,Aisha Khan,Consumer,South,North Carolina,63668.0,Office Supplies,Paper,44.41,6,0.0,93.11
2687,ORD-2022-102686,02/27/2022,02/28/2022,Standard Class,CUST-1060,John Smith,Consumer,South,Florida,,Technology,Copiers,442.64,9,0.0,415.96
2688,ORD-2024-102687,01/14/2024,01/16/2024,Second Class,CUST-1687,Maria Garcia ,Home Office,West,Washington,,Office Supplies,Binders,19.05,6,0.0,36.85
2689,ORD-2022-102688,01/14/2022,01/21/2022,Standard Class,CUST-1592,Wei Chen,Home Office,South,Florida,,Technology,Phones,258.46,4,0.3,13.7
2690,ORD-2023-102689,06/01/2023,06/05/2023,Same Day,CUST-1170,Liam O'Connor,Consumer,West,California,51617.0,Technology,Phones,257.45,8,0.0,206.41
2691,ORD-2023-102690,03/17/2023,03/24/2023,Standard Class,CUST-1768,Aisha Khan,Consumer,South,Florida,,Technology,Accessories,1192.41,8,0.1,172.78
2692,ORD-2022-102691,04/17/2022,04/22/2022,Standard Class,CUST-1917,  John Smith,Corporate,West,Washington,,Office Supplies,Binders,70.57,2,0.0,77.9
2693,ORD-2024-102692,10/19/2024,10/20/2024,First Class,CUST-1207,Priya Patel,Consumer,East,New Jersey,,Technology,Copiers,268.53,5,0.0,467.77
2694,ORD-2023-102693,06/18/2023,06/20/2023,Second Class,CUST-1214,David O'Brien,Corporate,East,Massachusetts,85794.0,Office Supplies,Storage,30.21,7,0.1,17.78
2695,ORD-2022-102694,03/04/2022,03/09/2022,Same Day,CUST-1022,Liam O'Connor,Consumer,East,Pennsylvania,,Office Supplies,Storage,46.6,2,0.0,4.79
2696,ORD-2024-102695,06/22/2024,06/25/2024,Standard Class,CUST-1335,Priya Patel,Consumer,Central,Illinois,17534.0,Furniture,Chairs,492.48,4,0.0,852.34
2697,ORD-2023-102696,02/10/2023,02/16/2023,First Class,CUST-1311,,Home Office,East,Pennsylvania,,Furniture,Chairs,174.71,5,0.0,244.73
2698,ORD-2023-102697,03/06/2023,03/13/2023,Standard Class,CUST-1553,Liam O'Connor,Consumer,Central,Illinois,,Furniture,Bookcases,113.47,2,0.15,20.29
2699,ORD-2023-102698,05/17/2023,05/19/2023,Standard Class,CUST-1105,Maria Garcia ,Consumer,Central,Michigan,41110.0,Office Supplies,Art,4.27,6,0.15,1.94
2700,ORD-2023-102699,06/24/2023,06/25/2023,Standard Class,CUST-1988,David O'Brien,Corporate,East,Massachusetts,39247.0,Furniture,Tables,20.62,2,0.0,8.49
2701,ORD-2024-102700,02/28/2024,03/04/2024,Standard Class,CUST-1308,Maria Garcia ,Consumer,West,California,,Office Supplies,Paper,54.16,2,0.0,-1.21
2702,ORD-2023-102701,08/20/2023,08/23/2023,Second Class,CUST-1335,David O'Brien,Home Office,West,California,,Office Supplies,Paper,38.09,9,0.0,141.88
2703,ORD-2023-102702,05/11/2023,05/13/2023,Standard Class,CUST-1228,David O'Brien,Corporate,Central,Illinois,,Office Supplies,Paper,9.03,1,0.0,0.82
2704,ORD-2022-102703,05/28/2022,05/30/2022,Standard Class,CUST-1968,Maria Garcia ,Corporate,East,Pennsylvania,,Office Supplies,Art,4.88,6,0.0,6.71
2705,ORD-2022-102704,08/25/2022,09/01/2022,Standard Class,CUST-1290,Priya Patel,Home Office,West,California,,Furniture,Furnishings,132.51,4,0.0,126.38
2706,ORD-2023-102705,05/25/2023,05/27/2023,Second Class,CUST-1720,,Home Office,West,Nevada,28324.0,Technology,Machines,392.79,4,0.0,221.39
2707,ORD-2022-102706,12/23/2022,12/29/2022,Standard Class,CUST-1542,David O'Brien,Home Office,South,Georgia,,Office Supplies,Art,19.62,1,0.0,6.29
2708,ORD-2022-102707,10/29/2022,11/05/2022,First Class,CUST-1140,David O'Brien,Corporate,West,Washington,,Technology,Accessories,338.67,9,0.1,-640.24
2709,ORD-2023-102708,06/06/2023,06/08/2023,Standard Class,CUST-1411,Wei Chen,Home Office,West,Nevada,11601.0,Office Supplies,Binders,122.75,7,0.0,168.74
2710,ORD-2022-102709,05/26/2022,05/30/2022,Standard Class,CUST-1947,Wei Chen,Corporate,South,Georgia,72830.0,Office Supplies,Art,83.71,2,0.15,27.94
2711,ORD-2024-102710,08/19/2024,08/25/2024,Standard Class,CUST-1076,Wei Chen,Consumer,Central,Ohio,,Office Supplies,Art,26.02,3,0.0,17.52
2712,ORD-2022-102711,10/29/2022,11/04/2022,First Class,CUST-1028,Liam O'Connor,Consumer,Central,Ohio,29249.0,Office Supplies,Paper,25.73,2,0.1,4.89
2713,ORD-2023-102712,12/30/2023,01/01/2024,Second Class,CUST-1407,,Home Office,West,California,69950.0,Furniture,Tables,146.28,8,0.3,-79.42
2714,ORD-2024-102713,03/28/2024,04/04/2024,Same Day,CUST-1945,Liam O'Connor,Consumer,Central,Ohio,,Technology,Phones,319.24,6,0.0,707.18
2715,ORD-2024-102714,07/25/2024,07/27/2024,First Class,CUST-1623,John Smith,Home Office,South,North Carolina,27596.0,Technology,Accessories,259.78,3,0.3,-105.77
2716,ORD-2023-102715,07/30/2023,08/04/2023,Standard Class,CUST-1454,,Corporate,West,Oregon,,Furniture,Bookcases,109.02,3,0.1,19.71
2717,ORD-2022-102716,02/14/2022,02/18/2022,Standard Class,CUST-1867,David O'Brien,Home Office,West,Nevada,36106.0,Office Supplies,Binders,89.01,9,0.0,160.81
2718,ORD-2024-102717,05/23/2024,05/26/2024,Standard Class,CUST-1074,Aisha Khan,Consumer,South,North Carolina,21751.0,Furniture,Furnishings,1008.11,9,0.3,-330.49
2719,ORD-2024-102718,04/05/2024,04/09/2024,Second Class,CUST-1352,John Smith,Consumer,West,Oregon,,Technology,Accessories,463.54,7,0.0,-77.64
2720,ORD-2023-102719,10/03/2023,10/10/2023,Standard Class,CUST-1603,Priya Patel,Home Office,South,Georgia,,Furniture,Bookcases,12.01,3,0.0,8.06
2721,ORD-2024-102720,05/05/2024,05/10/2024,Standard Class,CUST-1070,John Smith,Home Office,East,Pennsylvania,,Furniture,Chairs,414.67,2,0.3,202.37
2722,ORD-2023-102721,03/06/2023,03/08/2023,Standard Class,CUST-1237,John Smith,Corporate,Central,Illinois,15715.0,Furniture,Chairs,324.32,1,0.15,47.94
2723,ORD-2023-102722,07/10/2023,07/16/2023,Standard Class,CUST-1557,,Corporate,East,New Jersey,61911.0,Office Supplies,Storage,32.71,1,0.0,5.74
2724,ORD-2023-102723,03/13/2023,03/14/2023,Second Class,CUST-1330,  John Smith,Consumer,West,Nevada,,Furniture,Furnishings,503.81,1,0.2,-24.1
2725,ORD-2024-102724,03/03/2024,03/09/2024,Standard Class,CUST-1233,Liam O'Connor,Consumer,Central,Texas,88549.0,Technology,Phones,281.21,6,0.1,525.87
2726,ORD-2022-102725,01/30/2022,02/01/2022,Second Class,CUST-1155,Aisha Khan,Consumer,South,Alabama,85506.0,Furniture,Chairs,123.56,9,0.0,-110.15
2727,ORD-2023-102726,06/04/2023,06/09/2023,Second Class,CUST-1837,Liam O'Connor,Consumer,West,Washington,,Office Supplies,Binders,24.96,4,0.2,-13.81
2728,ORD-2022-102727,11/20/2022,11/26/2022,First Class,CUST-1624,Aisha Khan,Consumer,East,New York,,Office Supplies,Art,19.99,1,0.15,0.2
2729,ORD-2023-102728,08/18/2023,08/24/2023,Second Class,CUST-1005,David O'Brien,Corporate,Central,Texas,,Office Supplies,Storage,19.35,7,0.0,69.56
2730,ORD-2024-102729,07/30/2024,08/03/2024,Standard Class,CUST-1321,  John Smith,Consumer,Central,Ohio,,Technology,Phones,405.38,5,0.2,-84.36
2731,ORD-2024-102730,10/19/2024,10/24/2024,Standard Class,CUST-1644,Priya Patel,Home Office,East,Pennsylvania,50832.0,Technology,Copiers,190.17,6,0.3,80.02
2732,ORD-2023-102731,01/18/2023,01/23/2023,Standard Class,CUST-1605,Aisha Khan,Corporate,South,Florida,,Technology,Copiers,375.24,1,0.0,105.82
2733,ORD-2022-102732,06/02/2022,06/03/2022,Standard Class,CUST-1224,Wei Chen,Corporate,West,California,,Office Supplies,Storage,51.7,4,0.0,43.16
2734,ORD-2023-102733,01/03/2023,01/05/2023,Standard Class,CUST-1629,John Smith,Consumer,Central,Texas,,Technology,Copiers,395.58,9,0.0,1606.1
